item_id,transaction_id,product_id,quantity,price_per_unit,product_name,category
1481,568,10,2,224.96,Portable TV,Electronics
1482,568,21,2,330.45,Smart Heater,Home Appliances
1483,569,19,2,470.88,Compact Vacuum,Home Appliances
1484,569,1,1,657.49,Educational Doll,Toys & Games
1485,569,50,3,609.91,Wireless Smartwatch,Electronics
1486,570,19,2,470.88,Compact Vacuum,Home Appliances
1487,570,50,1,609.91,Wireless Smartwatch,Electronics
1488,570,1,2,657.49,Educational Doll,Toys & Games
1489,571,19,3,470.88,Compact Vacuum,Home Appliances
1490,571,37,1,575.69,Classic Board Game,Toys & Games
1491,572,15,3,670.76,Vintage Jacket,Clothing
1492,572,23,3,853.43,Compact Cabinet,Furniture
1493,572,25,3,255.44,All-Weather Tent,Sports & Outdoors
1494,572,10,2,224.96,Portable TV,Electronics
1495,573,9,2,907.16,Durable Stapler,Office Supplies
1496,573,28,2,513.64,Recycled Pen Set,Office Supplies
1497,573,17,3,437.4,Executive Pen Set,Office Supplies
1498,574,1,1,657.49,Educational Doll,Toys & Games
1499,574,50,3,609.91,Wireless Smartwatch,Electronics
1500,574,19,3,470.88,Compact Vacuum,Home Appliances
1501,575,26,1,27.02,Portable Fitness Tracker,Sports & Outdoors
1502,576,5,1,217.67,Classic Board Game,Toys & Games
1503,576,10,3,224.96,Portable TV,Electronics
1504,576,34,2,581.47,Natural Moisturizer,Beauty & Personal Care
1505,576,48,1,353.38,Portable Bicycle,Sports & Outdoors
1506,576,2,3,58.73,Ceramic Blender,Kitchen
1507,577,17,3,437.4,Executive Pen Set,Office Supplies
1508,578,19,1,470.88,Compact Vacuum,Home Appliances
1509,578,1,1,657.49,Educational Doll,Toys & Games
1510,578,50,2,609.91,Wireless Smartwatch,Electronics
1511,579,2,3,58.73,Ceramic Blender,Kitchen
1512,579,32,3,881.19,Ceramic Mixer,Kitchen
1513,580,38,3,898.61,Organic Moisturizer,Beauty & Personal Care
1514,580,14,2,945.75,Modern Sofa,Furniture
1515,580,47,3,275.32,Limited Edition Self-Help Book,Books
1516,580,18,3,218.27,Hardcover Biography,Books
1517,580,8,1,620.77,Casual Jeans,Clothing
1518,581,6,2,969.12,Professional Ball,Sports & Outdoors
1519,582,32,2,881.19,Ceramic Mixer,Kitchen
1520,582,43,1,871.0,Electric Toaster,Kitchen
1521,582,2,2,58.73,Ceramic Blender,Kitchen
1522,582,46,3,186.25,Natural Hair Dryer,Beauty & Personal Care
1523,583,41,2,572.96,Lightweight Tent,Sports & Outdoors
1524,584,43,3,871.0,Electric Toaster,Kitchen
1525,585,17,2,437.4,Executive Pen Set,Office Supplies
1526,585,9,2,907.16,Durable Stapler,Office Supplies
1527,586,50,3,609.91,Wireless Smartwatch,Electronics
1528,586,19,3,470.88,Compact Vacuum,Home Appliances
1529,586,1,2,657.49,Educational Doll,Toys & Games
1530,586,16,3,164.09,Classic Puzzle,Toys & Games
1531,587,17,1,437.4,Executive Pen Set,Office Supplies
1532,588,25,2,255.44,All-Weather Tent,Sports & Outdoors
1533,588,12,2,853.97,Designer Shirt,Clothing
1534,589,17,1,437.4,Executive Pen Set,Office Supplies
1535,590,17,1,437.4,Executive Pen Set,Office Supplies
1536,590,15,3,670.76,Vintage Jacket,Clothing
1537,591,26,2,27.02,Portable Fitness Tracker,Sports & Outdoors
1538,592,9,1,907.16,Durable Stapler,Office Supplies
1539,592,28,1,513.64,Recycled Pen Set,Office Supplies
1540,592,17,1,437.4,Executive Pen Set,Office Supplies
1541,593,43,2,871.0,Electric Toaster,Kitchen
1542,593,12,3,853.97,Designer Shirt,Clothing
1543,594,32,2,881.19,Ceramic Mixer,Kitchen
1544,594,43,2,871.0,Electric Toaster,Kitchen
1545,595,28,1,513.64,Recycled Pen Set,Office Supplies
1546,595,41,3,572.96,Lightweight Tent,Sports & Outdoors
1547,595,18,1,218.27,Hardcover Biography,Books
1548,596,50,2,609.91,Wireless Smartwatch,Electronics
1549,596,1,3,657.49,Educational Doll,Toys & Games
1550,596,19,2,470.88,Compact Vacuum,Home Appliances
1551,596,15,1,670.76,Vintage Jacket,Clothing
1552,597,19,1,470.88,Compact Vacuum,Home Appliances
1553,597,50,2,609.91,Wireless Smartwatch,Electronics
1554,597,1,2,657.49,Educational Doll,Toys & Games
1555,597,45,2,500.45,Electric Cookware Set,Kitchen
1556,598,42,3,874.95,Vintage Shirt,Clothing
1557,598,27,2,33.26,Professional Shampoo,Beauty & Personal Care
1558,599,9,2,907.16,Durable Stapler,Office Supplies
1559,600,3,2,380.13,Luxury Moisturizer,Beauty & Personal Care
1560,601,35,2,676.61,Hypoallergenic Hair Dryer,Beauty & Personal Care
1561,601,26,1,27.02,Portable Fitness Tracker,Sports & Outdoors
1562,601,7,2,669.73,Bestselling Biography,Books
1563,602,34,3,581.47,Natural Moisturizer,Beauty & Personal Care
1564,602,3,2,380.13,Luxury Moisturizer,Beauty & Personal Care
1565,603,33,3,872.23,Durable Backpack,Sports & Outdoors
1566,603,12,1,853.97,Designer Shirt,Clothing
1567,603,34,2,581.47,Natural Moisturizer,Beauty & Personal Care
1568,604,8,3,620.77,Casual Jeans,Clothing
1569,604,32,2,881.19,Ceramic Mixer,Kitchen
1570,604,42,2,874.95,Vintage Shirt,Clothing
1571,604,11,1,798.89,Electronic Puzzle,Toys & Games
1572,604,7,3,669.73,Bestselling Biography,Books
1573,605,17,3,437.4,Executive Pen Set,Office Supplies
1574,606,15,3,670.76,Vintage Jacket,Clothing
1575,606,24,3,116.35,Wireless TV,Electronics
1576,607,2,2,58.73,Ceramic Blender,Kitchen
1577,607,32,2,881.19,Ceramic Mixer,Kitchen
1578,607,43,2,871.0,Electric Toaster,Kitchen
1579,608,8,2,620.77,Casual Jeans,Clothing
1580,608,38,1,898.61,Organic Moisturizer,Beauty & Personal Care
1581,608,11,3,798.89,Electronic Puzzle,Toys & Games
1582,609,19,2,470.88,Compact Vacuum,Home Appliances
1583,609,1,3,657.49,Educational Doll,Toys & Games
1584,610,16,1,164.09,Classic Puzzle,Toys & Games
1585,610,35,3,676.61,Hypoallergenic Hair Dryer,Beauty & Personal Care
1586,610,11,1,798.89,Electronic Puzzle,Toys & Games
1587,610,12,2,853.97,Designer Shirt,Clothing
1588,611,28,3,513.64,Recycled Pen Set,Office Supplies
1589,612,43,3,871.0,Electric Toaster,Kitchen
1590,612,2,3,58.73,Ceramic Blender,Kitchen
1591,612,32,2,881.19,Ceramic Mixer,Kitchen
1592,612,36,3,432.44,Energy-efficient Fan,Home Appliances
1593,612,8,1,620.77,Casual Jeans,Clothing
1594,613,32,1,881.19,Ceramic Mixer,Kitchen
1595,614,17,2,437.4,Executive Pen Set,Office Supplies
1596,614,39,1,426.93,Ergonomic Cabinet,Furniture
1597,614,1,3,657.49,Educational Doll,Toys & Games
1598,615,1,1,657.49,Educational Doll,Toys & Games
1599,615,19,1,470.88,Compact Vacuum,Home Appliances
1600,615,50,2,609.91,Wireless Smartwatch,Electronics
1601,616,50,1,609.91,Wireless Smartwatch,Electronics
1602,616,19,2,470.88,Compact Vacuum,Home Appliances
1603,617,50,3,609.91,Wireless Smartwatch,Electronics
1604,617,1,2,657.49,Educational Doll,Toys & Games
1605,617,19,1,470.88,Compact Vacuum,Home Appliances
1606,617,8,1,620.77,Casual Jeans,Clothing
1607,617,26,1,27.02,Portable Fitness Tracker,Sports & Outdoors
1608,618,50,3,609.91,Wireless Smartwatch,Electronics
1609,619,33,1,872.23,Durable Backpack,Sports & Outdoors
1610,619,3,3,380.13,Luxury Moisturizer,Beauty & Personal Care
1611,619,12,3,853.97,Designer Shirt,Clothing
1612,620,13,2,936.93,All-Weather Ball,Sports & Outdoors
1613,621,43,1,871.0,Electric Toaster,Kitchen
1614,622,32,1,881.19,Ceramic Mixer,Kitchen
1615,623,9,3,907.16,Durable Stapler,Office Supplies
1616,623,17,2,437.4,Executive Pen Set,Office Supplies
1617,624,32,2,881.19,Ceramic Mixer,Kitchen
1618,624,43,1,871.0,Electric Toaster,Kitchen
1619,625,31,1,11.91,Formal Jeans,Clothing
1620,625,21,3,330.45,Smart Heater,Home Appliances
1621,625,12,2,853.97,Designer Shirt,Clothing
1622,625,9,3,907.16,Durable Stapler,Office Supplies
1623,626,28,3,513.64,Recycled Pen Set,Office Supplies
1624,626,45,1,500.45,Electric Cookware Set,Kitchen
1625,627,19,2,470.88,Compact Vacuum,Home Appliances
1626,627,11,1,798.89,Electronic Puzzle,Toys & Games
1627,628,32,1,881.19,Ceramic Mixer,Kitchen
1628,629,9,1,907.16,Durable Stapler,Office Supplies
1629,629,28,3,513.64,Recycled Pen Set,Office Supplies
1630,630,40,2,185.38,Ergonomic Cabinet,Furniture
1631,630,44,2,36.41,Wooden Cabinet,Furniture
1632,630,45,2,500.45,Electric Cookware Set,Kitchen
1633,630,7,3,669.73,Bestselling Biography,Books
1634,631,34,3,581.47,Natural Moisturizer,Beauty & Personal Care
1635,632,32,1,881.19,Ceramic Mixer,Kitchen
1636,632,43,1,871.0,Electric Toaster,Kitchen
1637,632,2,1,58.73,Ceramic Blender,Kitchen
1638,633,28,2,513.64,Recycled Pen Set,Office Supplies
1639,634,16,3,164.09,Classic Puzzle,Toys & Games
1640,634,11,2,798.89,Electronic Puzzle,Toys & Games
1641,634,23,1,853.43,Compact Cabinet,Furniture
1642,635,19,3,470.88,Compact Vacuum,Home Appliances
1643,635,50,2,609.91,Wireless Smartwatch,Electronics
1644,635,1,1,657.49,Educational Doll,Toys & Games
1645,635,34,1,581.47,Natural Moisturizer,Beauty & Personal Care
1646,636,19,1,470.88,Compact Vacuum,Home Appliances
1647,636,1,2,657.49,Educational Doll,Toys & Games
1648,637,32,3,881.19,Ceramic Mixer,Kitchen
1649,638,8,1,620.77,Casual Jeans,Clothing
1650,638,26,1,27.02,Portable Fitness Tracker,Sports & Outdoors
1651,638,39,1,426.93,Ergonomic Cabinet,Furniture
1652,639,43,2,871.0,Electric Toaster,Kitchen
1653,640,39,3,426.93,Ergonomic Cabinet,Furniture
1654,640,1,3,657.49,Educational Doll,Toys & Games
1655,640,13,1,936.93,All-Weather Ball,Sports & Outdoors
1656,640,45,1,500.45,Electric Cookware Set,Kitchen
1657,641,21,3,330.45,Smart Heater,Home Appliances
1658,641,13,1,936.93,All-Weather Ball,Sports & Outdoors
1659,641,17,1,437.4,Executive Pen Set,Office Supplies
1660,642,32,3,881.19,Ceramic Mixer,Kitchen
1661,642,43,2,871.0,Electric Toaster,Kitchen
1662,643,16,3,164.09,Classic Puzzle,Toys & Games
1663,644,24,3,116.35,Wireless TV,Electronics
1664,644,27,3,33.26,Professional Shampoo,Beauty & Personal Care
1665,644,2,2,58.73,Ceramic Blender,Kitchen
1666,644,1,1,657.49,Educational Doll,Toys & Games
1667,644,14,2,945.75,Modern Sofa,Furniture
1668,645,20,1,269.58,Interactive Building Blocks,Toys & Games
1669,645,39,3,426.93,Ergonomic Cabinet,Furniture
1670,645,6,2,969.12,Professional Ball,Sports & Outdoors
1671,645,37,2,575.69,Classic Board Game,Toys & Games
1672,645,12,1,853.97,Designer Shirt,Clothing
1673,646,28,3,513.64,Recycled Pen Set,Office Supplies
1674,646,9,3,907.16,Durable Stapler,Office Supplies
1675,647,40,2,185.38,Ergonomic Cabinet,Furniture
1676,648,14,3,945.75,Modern Sofa,Furniture
1677,648,9,1,907.16,Durable Stapler,Office Supplies
1678,649,50,1,609.91,Wireless Smartwatch,Electronics
1679,649,19,1,470.88,Compact Vacuum,Home Appliances
1680,649,1,3,657.49,Educational Doll,Toys & Games
1681,649,47,1,275.32,Limited Edition Self-Help Book,Books
1682,650,29,2,869.43,Casual Shirt,Clothing
1683,650,20,1,269.58,Interactive Building Blocks,Toys & Games
1684,650,11,2,798.89,Electronic Puzzle,Toys & Games
1685,651,37,2,575.69,Classic Board Game,Toys & Games
1686,651,28,1,513.64,Recycled Pen Set,Office Supplies
1687,652,2,3,58.73,Ceramic Blender,Kitchen
1688,652,32,2,881.19,Ceramic Mixer,Kitchen
1689,652,43,2,871.0,Electric Toaster,Kitchen
1690,653,49,2,971.24,Creative Board Game,Toys & Games
1691,653,23,3,853.43,Compact Cabinet,Furniture
1692,654,5,1,217.67,Classic Board Game,Toys & Games
1693,654,37,2,575.69,Classic Board Game,Toys & Games
1694,655,5,3,217.67,Classic Board Game,Toys & Games
1695,656,8,2,620.77,Casual Jeans,Clothing
1696,656,46,3,186.25,Natural Hair Dryer,Beauty & Personal Care
1697,656,15,2,670.76,Vintage Jacket,Clothing
1698,656,36,3,432.44,Energy-efficient Fan,Home Appliances
1699,656,20,2,269.58,Interactive Building Blocks,Toys & Games
1700,657,40,3,185.38,Ergonomic Cabinet,Furniture
1701,657,3,3,380.13,Luxury Moisturizer,Beauty & Personal Care
1702,657,1,2,657.49,Educational Doll,Toys & Games
1703,657,6,3,969.12,Professional Ball,Sports & Outdoors
1704,657,17,1,437.4,Executive Pen Set,Office Supplies
1705,658,28,1,513.64,Recycled Pen Set,Office Supplies
1706,658,17,3,437.4,Executive Pen Set,Office Supplies
1707,658,9,2,907.16,Durable Stapler,Office Supplies
1708,659,9,3,907.16,Durable Stapler,Office Supplies
1709,659,28,2,513.64,Recycled Pen Set,Office Supplies
1710,659,17,1,437.4,Executive Pen Set,Office Supplies
1711,659,1,3,657.49,Educational Doll,Toys & Games
1712,659,32,2,881.19,Ceramic Mixer,Kitchen
1713,660,17,1,437.4,Executive Pen Set,Office Supplies
1714,660,9,2,907.16,Durable Stapler,Office Supplies
1715,661,5,3,217.67,Classic Board Game,Toys & Games
1716,661,47,1,275.32,Limited Edition Self-Help Book,Books
1717,661,8,1,620.77,Casual Jeans,Clothing
1718,662,41,3,572.96,Lightweight Tent,Sports & Outdoors
1719,662,14,2,945.75,Modern Sofa,Furniture
1720,662,31,2,11.91,Formal Jeans,Clothing
1721,662,1,3,657.49,Educational Doll,Toys & Games
1722,662,29,1,869.43,Casual Shirt,Clothing
1723,663,28,3,513.64,Recycled Pen Set,Office Supplies
1724,663,17,1,437.4,Executive Pen Set,Office Supplies
1725,664,43,3,871.0,Electric Toaster,Kitchen
1726,664,42,1,874.95,Vintage Shirt,Clothing
1727,664,25,1,255.44,All-Weather Tent,Sports & Outdoors
1728,665,36,2,432.44,Energy-efficient Fan,Home Appliances
1729,665,45,2,500.45,Electric Cookware Set,Kitchen
1730,665,38,2,898.61,Organic Moisturizer,Beauty & Personal Care
1731,665,32,2,881.19,Ceramic Mixer,Kitchen
1732,666,15,1,670.76,Vintage Jacket,Clothing
1733,666,47,3,275.32,Limited Edition Self-Help Book,Books
1734,667,40,2,185.38,Ergonomic Cabinet,Furniture
1735,667,1,1,657.49,Educational Doll,Toys & Games
1736,667,18,3,218.27,Hardcover Biography,Books
1737,668,43,1,871.0,Electric Toaster,Kitchen
1738,668,2,3,58.73,Ceramic Blender,Kitchen
1739,669,28,2,513.64,Recycled Pen Set,Office Supplies
1740,669,9,1,907.16,Durable Stapler,Office Supplies
1741,670,19,1,470.88,Compact Vacuum,Home Appliances
1742,670,12,2,853.97,Designer Shirt,Clothing
1743,670,17,1,437.4,Executive Pen Set,Office Supplies
1744,670,24,1,116.35,Wireless TV,Electronics
1745,671,50,1,609.91,Wireless Smartwatch,Electronics
1746,671,19,1,470.88,Compact Vacuum,Home Appliances
1747,671,1,1,657.49,Educational Doll,Toys & Games
1748,672,21,1,330.45,Smart Heater,Home Appliances
1749,672,45,2,500.45,Electric Cookware Set,Kitchen
1750,673,12,2,853.97,Designer Shirt,Clothing
1751,673,2,2,58.73,Ceramic Blender,Kitchen
1752,674,32,2,881.19,Ceramic Mixer,Kitchen
1753,674,43,1,871.0,Electric Toaster,Kitchen
1754,674,2,3,58.73,Ceramic Blender,Kitchen
1755,674,26,1,27.02,Portable Fitness Tracker,Sports & Outdoors
1756,675,41,3,572.96,Lightweight Tent,Sports & Outdoors
1757,675,6,3,969.12,Professional Ball,Sports & Outdoors
1758,676,43,3,871.0,Electric Toaster,Kitchen
1759,676,41,2,572.96,Lightweight Tent,Sports & Outdoors
1760,677,9,3,907.16,Durable Stapler,Office Supplies
1761,678,27,3,33.26,Professional Shampoo,Beauty & Personal Care
1762,678,44,3,36.41,Wooden Cabinet,Furniture
1763,679,29,2,869.43,Casual Shirt,Clothing
1764,680,45,3,500.45,Electric Cookware Set,Kitchen
1765,680,4,3,692.96,Vintage T-shirt,Clothing
1766,680,37,1,575.69,Classic Board Game,Toys & Games
1767,681,19,2,470.88,Compact Vacuum,Home Appliances
1768,681,50,3,609.91,Wireless Smartwatch,Electronics
1769,681,1,1,657.49,Educational Doll,Toys & Games
1770,681,24,3,116.35,Wireless TV,Electronics
1771,682,19,3,470.88,Compact Vacuum,Home Appliances
1772,682,35,1,676.61,Hypoallergenic Hair Dryer,Beauty & Personal Care
1773,683,46,1,186.25,Natural Hair Dryer,Beauty & Personal Care
1774,683,21,1,330.45,Smart Heater,Home Appliances
1775,683,36,3,432.44,Energy-efficient Fan,Home Appliances
1776,684,11,3,798.89,Electronic Puzzle,Toys & Games
1777,684,32,3,881.19,Ceramic Mixer,Kitchen
1778,685,28,2,513.64,Recycled Pen Set,Office Supplies
1779,685,49,2,971.24,Creative Board Game,Toys & Games
1780,685,19,1,470.88,Compact Vacuum,Home Appliances
1781,686,9,1,907.16,Durable Stapler,Office Supplies
1782,686,28,2,513.64,Recycled Pen Set,Office Supplies
1783,686,17,1,437.4,Executive Pen Set,Office Supplies
1784,687,4,1,692.96,Vintage T-shirt,Clothing
1785,687,2,1,58.73,Ceramic Blender,Kitchen
1786,688,32,2,881.19,Ceramic Mixer,Kitchen
1787,688,43,1,871.0,Electric Toaster,Kitchen
1788,689,25,3,255.44,All-Weather Tent,Sports & Outdoors
1789,689,17,1,437.4,Executive Pen Set,Office Supplies
1790,689,45,1,500.45,Electric Cookware Set,Kitchen
1791,689,7,1,669.73,Bestselling Biography,Books
1792,690,50,1,609.91,Wireless Smartwatch,Electronics
1793,691,28,1,513.64,Recycled Pen Set,Office Supplies
1794,691,9,3,907.16,Durable Stapler,Office Supplies
1795,692,1,2,657.49,Educational Doll,Toys & Games
1796,692,50,2,609.91,Wireless Smartwatch,Electronics
1797,692,19,1,470.88,Compact Vacuum,Home Appliances
1798,692,24,3,116.35,Wireless TV,Electronics
1799,693,4,2,692.96,Vintage T-shirt,Clothing
1800,693,27,3,33.26,Professional Shampoo,Beauty & Personal Care
1801,693,50,3,609.91,Wireless Smartwatch,Electronics
1802,694,9,3,907.16,Durable Stapler,Office Supplies
1803,694,28,1,513.64,Recycled Pen Set,Office Supplies
1804,695,39,3,426.93,Ergonomic Cabinet,Furniture
1805,695,20,2,269.58,Interactive Building Blocks,Toys & Games
1806,695,30,1,144.69,Illustrated Self-Help Book,Books
1807,696,32,1,881.19,Ceramic Mixer,Kitchen
1808,696,49,3,971.24,Creative Board Game,Toys & Games
1809,696,17,1,437.4,Executive Pen Set,Office Supplies
1810,696,10,1,224.96,Portable TV,Electronics
1811,697,2,3,58.73,Ceramic Blender,Kitchen
1812,697,32,2,881.19,Ceramic Mixer,Kitchen
1813,698,32,1,881.19,Ceramic Mixer,Kitchen
1814,698,24,2,116.35,Wireless TV,Electronics
1815,698,33,2,872.23,Durable Backpack,Sports & Outdoors
1816,699,50,2,609.91,Wireless Smartwatch,Electronics
1817,699,1,3,657.49,Educational Doll,Toys & Games
1818,700,14,3,945.75,Modern Sofa,Furniture
1819,700,28,3,513.64,Recycled Pen Set,Office Supplies
1820,701,35,3,676.61,Hypoallergenic Hair Dryer,Beauty & Personal Care
1821,702,9,3,907.16,Durable Stapler,Office Supplies
1822,702,28,3,513.64,Recycled Pen Set,Office Supplies
1823,702,17,3,437.4,Executive Pen Set,Office Supplies
1824,702,43,2,871.0,Electric Toaster,Kitchen
1825,702,40,2,185.38,Ergonomic Cabinet,Furniture
1826,703,14,3,945.75,Modern Sofa,Furniture
1827,704,19,3,470.88,Compact Vacuum,Home Appliances
1828,704,50,1,609.91,Wireless Smartwatch,Electronics
1829,705,32,3,881.19,Ceramic Mixer,Kitchen
1830,705,43,2,871.0,Electric Toaster,Kitchen
1831,706,19,3,470.88,Compact Vacuum,Home Appliances
1832,706,1,1,657.49,Educational Doll,Toys & Games
1833,706,50,2,609.91,Wireless Smartwatch,Electronics
1834,706,29,2,869.43,Casual Shirt,Clothing
1835,707,39,2,426.93,Ergonomic Cabinet,Furniture
1836,707,15,3,670.76,Vintage Jacket,Clothing
1837,708,8,2,620.77,Casual Jeans,Clothing
1838,708,41,2,572.96,Lightweight Tent,Sports & Outdoors
1839,709,2,2,58.73,Ceramic Blender,Kitchen
1840,709,43,3,871.0,Electric Toaster,Kitchen
1841,709,32,2,881.19,Ceramic Mixer,Kitchen
1842,709,18,3,218.27,Hardcover Biography,Books
1843,710,50,2,609.91,Wireless Smartwatch,Electronics
1844,710,19,2,470.88,Compact Vacuum,Home Appliances
1845,710,1,3,657.49,Educational Doll,Toys & Games
1846,711,6,1,969.12,Professional Ball,Sports & Outdoors
1847,711,10,2,224.96,Portable TV,Electronics
1848,711,18,2,218.27,Hardcover Biography,Books
1849,712,3,3,380.13,Luxury Moisturizer,Beauty & Personal Care
1850,713,44,1,36.41,Wooden Cabinet,Furniture
1851,713,23,1,853.43,Compact Cabinet,Furniture
1852,713,45,1,500.45,Electric Cookware Set,Kitchen
1853,713,3,2,380.13,Luxury Moisturizer,Beauty & Personal Care
1854,714,26,1,27.02,Portable Fitness Tracker,Sports & Outdoors
1855,714,1,3,657.49,Educational Doll,Toys & Games
1856,714,5,3,217.67,Classic Board Game,Toys & Games
1857,714,24,1,116.35,Wireless TV,Electronics
1858,714,47,2,275.32,Limited Edition Self-Help Book,Books
1859,715,20,3,269.58,Interactive Building Blocks,Toys & Games
1860,716,6,1,969.12,Professional Ball,Sports & Outdoors
1861,716,20,1,269.58,Interactive Building Blocks,Toys & Games
1862,716,9,3,907.16,Durable Stapler,Office Supplies
1863,716,21,1,330.45,Smart Heater,Home Appliances
1864,716,27,1,33.26,Professional Shampoo,Beauty & Personal Care
1865,717,26,1,27.02,Portable Fitness Tracker,Sports & Outdoors
1866,717,8,1,620.77,Casual Jeans,Clothing
1867,717,47,3,275.32,Limited Edition Self-Help Book,Books
1868,718,27,3,33.26,Professional Shampoo,Beauty & Personal Care
1869,718,22,2,315.8,Premium Organizer,Office Supplies
1870,718,44,1,36.41,Wooden Cabinet,Furniture
1871,718,2,3,58.73,Ceramic Blender,Kitchen
1872,719,15,1,670.76,Vintage Jacket,Clothing
1873,719,17,2,437.4,Executive Pen Set,Office Supplies
1874,719,6,1,969.12,Professional Ball,Sports & Outdoors
1875,719,45,2,500.45,Electric Cookware Set,Kitchen
1876,720,12,2,853.97,Designer Shirt,Clothing
1877,720,42,1,874.95,Vintage Shirt,Clothing
1878,721,9,2,907.16,Durable Stapler,Office Supplies
1879,721,17,3,437.4,Executive Pen Set,Office Supplies
1880,722,49,2,971.24,Creative Board Game,Toys & Games
1881,722,33,1,872.23,Durable Backpack,Sports & Outdoors
1882,723,50,2,609.91,Wireless Smartwatch,Electronics
1883,723,19,1,470.88,Compact Vacuum,Home Appliances
1884,723,1,1,657.49,Educational Doll,Toys & Games
1885,723,35,2,676.61,Hypoallergenic Hair Dryer,Beauty & Personal Care
1886,724,49,3,971.24,Creative Board Game,Toys & Games
1887,724,46,2,186.25,Natural Hair Dryer,Beauty & Personal Care
1888,724,36,1,432.44,Energy-efficient Fan,Home Appliances
1889,724,6,3,969.12,Professional Ball,Sports & Outdoors
1890,724,33,2,872.23,Durable Backpack,Sports & Outdoors
1891,725,7,1,669.73,Bestselling Biography,Books
1892,726,43,2,871.0,Electric Toaster,Kitchen
1893,726,32,1,881.19,Ceramic Mixer,Kitchen
1894,726,2,3,58.73,Ceramic Blender,Kitchen
1895,727,2,3,58.73,Ceramic Blender,Kitchen
1896,727,43,2,871.0,Electric Toaster,Kitchen
1897,728,2,1,58.73,Ceramic Blender,Kitchen
1898,728,47,3,275.32,Limited Edition Self-Help Book,Books
1899,728,12,1,853.97,Designer Shirt,Clothing
1900,728,26,3,27.02,Portable Fitness Tracker,Sports & Outdoors
1901,728,16,2,164.09,Classic Puzzle,Toys & Games
1902,729,50,2,609.91,Wireless Smartwatch,Electronics
1903,729,19,3,470.88,Compact Vacuum,Home Appliances
1904,729,1,3,657.49,Educational Doll,Toys & Games
1905,729,24,3,116.35,Wireless TV,Electronics
1906,729,17,2,437.4,Executive Pen Set,Office Supplies
1907,730,21,3,330.45,Smart Heater,Home Appliances
1908,730,27,3,33.26,Professional Shampoo,Beauty & Personal Care
1909,730,28,1,513.64,Recycled Pen Set,Office Supplies
1910,730,16,1,164.09,Classic Puzzle,Toys & Games
1911,730,47,2,275.32,Limited Edition Self-Help Book,Books
1912,731,18,3,218.27,Hardcover Biography,Books
1913,731,40,1,185.38,Ergonomic Cabinet,Furniture
1914,731,15,2,670.76,Vintage Jacket,Clothing
1915,732,24,2,116.35,Wireless TV,Electronics
1916,733,1,3,657.49,Educational Doll,Toys & Games
1917,733,50,3,609.91,Wireless Smartwatch,Electronics
1918,734,50,3,609.91,Wireless Smartwatch,Electronics
1919,734,19,3,470.88,Compact Vacuum,Home Appliances
1920,735,2,1,58.73,Ceramic Blender,Kitchen
1921,735,43,3,871.0,Electric Toaster,Kitchen
1922,735,32,3,881.19,Ceramic Mixer,Kitchen
1923,736,32,2,881.19,Ceramic Mixer,Kitchen
1924,737,12,3,853.97,Designer Shirt,Clothing
1925,737,46,2,186.25,Natural Hair Dryer,Beauty & Personal Care
1926,737,25,3,255.44,All-Weather Tent,Sports & Outdoors
1927,738,50,1,609.91,Wireless Smartwatch,Electronics
1928,738,1,2,657.49,Educational Doll,Toys & Games
1929,739,2,3,58.73,Ceramic Blender,Kitchen
1930,739,32,3,881.19,Ceramic Mixer,Kitchen
1931,740,8,1,620.77,Casual Jeans,Clothing
1932,740,31,1,11.91,Formal Jeans,Clothing
1933,740,28,1,513.64,Recycled Pen Set,Office Supplies
1934,740,50,3,609.91,Wireless Smartwatch,Electronics
1935,740,29,3,869.43,Casual Shirt,Clothing
1936,741,21,3,330.45,Smart Heater,Home Appliances
1937,741,39,1,426.93,Ergonomic Cabinet,Furniture
1938,741,8,2,620.77,Casual Jeans,Clothing
1939,742,32,1,881.19,Ceramic Mixer,Kitchen
1940,742,43,1,871.0,Electric Toaster,Kitchen
1941,742,2,1,58.73,Ceramic Blender,Kitchen
1942,742,9,2,907.16,Durable Stapler,Office Supplies
1943,743,11,3,798.89,Electronic Puzzle,Toys & Games
1944,743,40,1,185.38,Ergonomic Cabinet,Furniture
1945,743,23,1,853.43,Compact Cabinet,Furniture
1946,743,20,3,269.58,Interactive Building Blocks,Toys & Games
1947,744,36,2,432.44,Energy-efficient Fan,Home Appliances
1948,744,14,3,945.75,Modern Sofa,Furniture
1949,745,34,3,581.47,Natural Moisturizer,Beauty & Personal Care
1950,745,37,1,575.69,Classic Board Game,Toys & Games
1951,745,17,2,437.4,Executive Pen Set,Office Supplies
1952,746,19,1,470.88,Compact Vacuum,Home Appliances
1953,746,50,1,609.91,Wireless Smartwatch,Electronics
1954,746,1,1,657.49,Educational Doll,Toys & Games
1955,746,29,2,869.43,Casual Shirt,Clothing
1956,746,38,1,898.61,Organic Moisturizer,Beauty & Personal Care
1957,747,36,2,432.44,Energy-efficient Fan,Home Appliances
1958,747,45,1,500.45,Electric Cookware Set,Kitchen
1959,747,42,3,874.95,Vintage Shirt,Clothing
1960,748,28,3,513.64,Recycled Pen Set,Office Supplies
1961,748,17,1,437.4,Executive Pen Set,Office Supplies
1962,749,40,1,185.38,Ergonomic Cabinet,Furniture
1963,749,23,1,853.43,Compact Cabinet,Furniture
